industria,anio,valor
Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales,2016.0,106.29356787552283
Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales,2017.0,112.48773103092613
Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales,2018.0,116.91683344451857
Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales,2019.0,120.72725623994016
Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales,2020.0,123.15017100842236
Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales,2021.0,125.7970189061914
Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales,2022.0,135.54183351764212
Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales,,149.1882840809492
Administración pública y defensa; planes de seguridad social de afiliación obligatoria; Educación; Actividades de atención de la salud humana y de servicios sociales,,163.09578160628325
Adquisición menos disposición de objetos valiosos,2005.0,142.85714285714286
Adquisición menos disposición de objetos valiosos,2006.0,125.0
Adquisición menos disposición de objetos valiosos,2007.0,116.66666666666667
Adquisición menos disposición de objetos valiosos,2008.0,105.26315789473684
Adquisición menos disposición de objetos valiosos,2009.0,110.5263157894737
Adquisición menos disposición de objetos valiosos,2010.0,100.0
Adquisición menos disposición de objetos valiosos,2011.0,91.30434782608695
Adquisición menos disposición de objetos valiosos,2012.0,92.0
Adquisición menos disposición de objetos valiosos,2013.0,92.3076923076923
Adquisición menos disposición de objetos valiosos,2014.0,92.5925925925926
Adquisición menos disposición de objetos valiosos,2015.0,100.0
Adquisición menos disposición de objetos valiosos,2016.0,103.7037037037037
Adquisición menos disposición de objetos valiosos,2017.0,109.09090909090908
Adquisición menos disposición de objetos valiosos,2018.0,113.63636363636364
Adquisición menos disposición de objetos valiosos,2019.0,122.72727272727273
Adquisición menos disposición de objetos valiosos,2020.0,122.72727272727273
Adquisición menos disposición de objetos valiosos,2021.0,122.72727272727273
Adquisición menos disposición de objetos valiosos,2022.0,121.73913043478262
Adquisición menos disposición de objetos valiosos,,120.83333333333333
"Agricultura, ganadería, caza, silvicultura y pesca",2005.0,67.10543670368514
"Agricultura, ganadería, caza, silvicultura y pesca",2005.0,67.10543670368514
"Agricultura, ganadería, caza, silvicultura y pesca",2006.0,70.83451713717488
"Agricultura, ganadería, caza, silvicultura y pesca",2006.0,70.83451713717488
"Agricultura, ganadería, caza, silvicultura y pesca",2007.0,73.84626854544098
"Agricultura, ganadería, caza, silvicultura y pesca",2007.0,73.84626854544098
"Agricultura, ganadería, caza, silvicultura y pesca",2008.0,79.84216459977452
"Agricultura, ganadería, caza, silvicultura y pesca",2008.0,79.84216459977452
"Agricultura, ganadería, caza, silvicultura y pesca",2009.0,84.2599568077947
"Agricultura, ganadería, caza, silvicultura y pesca",2009.0,84.2599568077947
"Agricultura, ganadería, caza, silvicultura y pesca",2010.0,86.1502641263801
"Agricultura, ganadería, caza, silvicultura y pesca",2010.0,86.1502641263801
"Agricultura, ganadería, caza, silvicultura y pesca",2011.0,92.6374490247138
"Agricultura, ganadería, caza, silvicultura y pesca",2011.0,92.6374490247138
"Agricultura, ganadería, caza, silvicultura y pesca",2012.0,89.17675254643498
"Agricultura, ganadería, caza, silvicultura y pesca",2012.0,89.17675254643498
"Agricultura, ganadería, caza, silvicultura y pesca",2013.0,85.89048734247797
"Agricultura, ganadería, caza, silvicultura y pesca",2013.0,85.89048734247797
"Agricultura, ganadería, caza, silvicultura y pesca",2014.0,90.06285218899002
"Agricultura, ganadería, caza, silvicultura y pesca",2014.0,90.06285218899002
"Agricultura, ganadería, caza, silvicultura y pesca",2015.0,100.0
"Agricultura, ganadería, caza, silvicultura y pesca",2015.0,100.0
"Agricultura, ganadería, caza, silvicultura y pesca",2016.0,115.42040007281406
"Agricultura, ganadería, caza, silvicultura y pesca",2016.0,115.42040007281406
"Agricultura, ganadería, caza, silvicultura y pesca",2017.0,112.67673090923024
"Agricultura, ganadería, caza, silvicultura y pesca",2017.0,112.67673090923024
"Agricultura, ganadería, caza, silvicultura y pesca",2018.0,115.9664340939091
"Agricultura, ganadería, caza, silvicultura y pesca",2018.0,115.9664340939091
"Agricultura, ganadería, caza, silvicultura y pesca",2019.0,124.75996401755063
"Agricultura, ganadería, caza, silvicultura y pesca",2019.0,124.75996401755063
"Agricultura, ganadería, caza, silvicultura y pesca",2020.0,134.9862258953168
"Agricultura, ganadería, caza, silvicultura y pesca",2020.0,134.9862258953168
"Agricultura, ganadería, caza, silvicultura y pesca",2021.0,159.89856472536573
"Agricultura, ganadería, caza, silvicultura y pesca",2021.0,159.89856472536573
"Agricultura, ganadería, caza, silvicultura y pesca",2022.0,226.17422791685527
"Agricultura, ganadería, caza, silvicultura y pesca",2022.0,226.17422791685527
"Agricultura, ganadería, caza, silvicultura y pesca",,238.96003835222407
"Agricultura, ganadería, caza, silvicultura y pesca",,238.96003835222407
"Agricultura, ganadería, caza, silvicultura y pesca",,251.1940854943679
"Agricultura, ganadería, caza, silvicultura y pesca",,251.19407915132638
Almacenamiento y actividades complementarias al transporte,2005.0,56.172053957750066
Almacenamiento y actividades complementarias al transporte,2006.0,61.47315282239559
Almacenamiento y actividades complementarias al transporte,2007.0,63.89186869770435
Almacenamiento y actividades complementarias al transporte,2008.0,65.54723851911794
Almacenamiento y actividades complementarias al transporte,2009.0,72.38726223552041
Almacenamiento y actividades complementarias al transporte,2010.0,71.44600366076877
Almacenamiento y actividades complementarias al transporte,2011.0,74.2715874977927
Almacenamiento y actividades complementarias al transporte,2012.0,76.79603633360858
Almacenamiento y actividades complementarias al transporte,2013.0,80.65264460253634
Almacenamiento y actividades complementarias al transporte,2014.0,85.44089503901074
Almacenamiento y actividades complementarias al transporte,2015.0,100.0
Almacenamiento y actividades complementarias al transporte,2016.0,109.37013446567587
Almacenamiento y actividades complementarias al transporte,2017.0,112.52032520325204
Almacenamiento y actividades complementarias al transporte,2018.0,116.76913015042511
Almacenamiento y actividades complementarias al transporte,2019.0,119.56494870844148
Almacenamiento y actividades complementarias al transporte,2020.0,121.01026045777428
Almacenamiento y actividades complementarias al transporte,2021.0,128.52583773168038
Almacenamiento y actividades complementarias al transporte,2022.0,140.7511152609192
Almacenamiento y actividades complementarias al transporte,,153.83765875207067
Almacenamiento y actividades complementarias al transporte,,167.50794714945133
Alojamiento y servicios de comida,2005.0,50.261635912971634
Alojamiento y servicios de comida,2005.0,50.261635912971634
Alojamiento y servicios de comida,2006.0,53.70786516853933
Alojamiento y servicios de comida,2006.0,53.70786516853933
Alojamiento y servicios de comida,2007.0,59.84780450914591
Alojamiento y servicios de comida,2007.0,59.84780450914591
Alojamiento y servicios de comida,2008.0,64.379144336452
Alojamiento y servicios de comida,2008.0,64.379144336452
Alojamiento y servicios de comida,2009.0,69.49459280512028
Alojamiento y servicios de comida,2009.0,69.49459280512028
Alojamiento y servicios de comida,2010.0,75.30257186081695
Alojamiento y servicios de comida,2010.0,75.30257186081695
Alojamiento y servicios de comida,2011.0,79.80287607044757
Alojamiento y servicios de comida,2011.0,79.80287607044757
Alojamiento y servicios de comida,2012.0,87.51849256404267
Alojamiento y servicios de comida,2012.0,87.51849256404267
Alojamiento y servicios de comida,2013.0,91.96134416867999
Alojamiento y servicios de comida,2013.0,91.96134416867999
Alojamiento y servicios de comida,2014.0,96.78859095505422
Alojamiento y servicios de comida,2014.0,96.78859095505422
Alojamiento y servicios de comida,2015.0,100.0
Alojamiento y servicios de comida,2015.0,100.0
Alojamiento y servicios de comida,2016.0,106.9789151778529
Alojamiento y servicios de comida,2016.0,106.9789151778529
Alojamiento y servicios de comida,2017.0,115.12946512946513
Alojamiento y servicios de comida,2017.0,115.12946512946513
Alojamiento y servicios de comida,2018.0,117.40157721930713
Alojamiento y servicios de comida,2018.0,117.40157721930713
Alojamiento y servicios de comida,2019.0,119.55090175605125
Alojamiento y servicios de comida,2019.0,119.55090175605125
Alojamiento y servicios de comida,2020.0,119.89575336377227
Alojamiento y servicios de comida,2020.0,119.89575336377227
Alojamiento y servicios de comida,2021.0,122.48181106698746
Alojamiento y servicios de comida,2021.0,122.48181106698746
Alojamiento y servicios de comida,2022.0,136.92570036540803
Alojamiento y servicios de comida,2022.0,136.92570036540803
Alojamiento y servicios de comida,,161.66331696644363
Alojamiento y servicios de comida,,161.66331696644363
Alojamiento y servicios de comida,,178.75822671823863
Alojamiento y servicios de comida,,178.75822671823863
"Captación, tratamiento y distribución de agua",2005.0,74.71910112359551
"Captación, tratamiento y distribución de agua",2006.0,74.96221662468514
"Captación, tratamiento y distribución de agua",2007.0,78.42942345924453
"Captación, tratamiento y distribución de agua",2008.0,85.47513540128016
"Captación, tratamiento y distribución de agua",2009.0,86.77685950413223
"Captación, tratamiento y distribución de agua",2010.0,89.4356005788712
"Captación, tratamiento y distribución de agua",2011.0,92.19924812030075
"Captación, tratamiento y distribución de agua",2012.0,93.73309287646528
"Captación, tratamiento y distribución de agua",2013.0,94.24491562094332
"Captación, tratamiento y distribución de agua",2014.0,95.85798816568047
"Captación, tratamiento y distribución de agua",2015.0,100.0
"Captación, tratamiento y distribución de agua",2016.0,106.51340996168584
"Captación, tratamiento y distribución de agua",2017.0,114.05063291139241
"Captación, tratamiento y distribución de agua",2018.0,123.95061728395062
"Captación, tratamiento y distribución de agua",2019.0,129.33016250495442
"Captación, tratamiento y distribución de agua",2020.0,143.00254452926208
"Captación, tratamiento y distribución de agua",2021.0,154.25989672977624
"Captación, tratamiento y distribución de agua",2022.0,164.61148648648648
"Captación, tratamiento y distribución de agua",,185.83230070218917
"Captación, tratamiento y distribución de agua",,200.24385559072346
Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,2005.0,73.96499164126266
Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,2006.0,76.63889647637258
Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,2007.0,79.03005894321733
Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,2008.0,81.0752951250841
Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,2009.0,83.04906902582039
Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,2010.0,83.38707471028512
Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,2011.0,86.23023196902254
Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,2012.0,85.95678743666974
Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,2013.0,88.34691501746217
Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,2014.0,90.22083518154743
Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,2015.0,100.0
Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,2016.0,112.18681187883118
Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,2017.0,118.82678537435388
Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,2018.0,123.51106109599579
Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,2019.0,132.05131715866148
Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,2020.0,139.04086217192253
Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,2021.0,151.3399014778325
Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,2022.0,172.82300292957487
Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,,192.2606182763059
Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,,206.01837701490894
Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; Transporte y almacenamiento; Alojamiento y servicios de comida,2005.0,64.28646680791788
Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; Transporte y almacenamiento; Alojamiento y servicios de comida,2006.0,67.61090442312295
Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; Transporte y almacenamiento; Alojamiento y servicios de comida,2007.0,71.86414744873821
Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; Transporte y almacenamiento; Alojamiento y servicios de comida,2008.0,73.90225314130498
Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; Transporte y almacenamiento; Alojamiento y servicios de comida,2009.0,77.99872779762195
Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; Transporte y almacenamiento; Alojamiento y servicios de comida,2010.0,78.89304857543638
Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; Transporte y almacenamiento; Alojamiento y servicios de comida,2011.0,80.84614515526278
Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; Transporte y almacenamiento; Alojamiento y servicios de comida,2012.0,82.46590709316635
Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; Transporte y almacenamiento; Alojamiento y servicios de comida,2013.0,87.74101271284628
Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; Transporte y almacenamiento; Alojamiento y servicios de comida,2014.0,92.07556671219184
Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; Transporte y almacenamiento; Alojamiento y servicios de comida,2015.0,100.0
Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; Transporte y almacenamiento; Alojamiento y servicios de comida,2016.0,109.7924726388909
Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; Transporte y almacenamiento; Alojamiento y servicios de comida,2017.0,115.10744641798209
Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; Transporte y almacenamiento; Alojamiento y servicios de comida,2018.0,119.43783605385111
Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; Transporte y almacenamiento; Alojamiento y servicios de comida,2019.0,124.77036251573995
Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; Transporte y almacenamiento; Alojamiento y servicios de comida,2020.0,130.58855146466004
Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; Transporte y almacenamiento; Alojamiento y servicios de comida,2021.0,138.1500494212926
Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; Transporte y almacenamiento; Alojamiento y servicios de comida,2022.0,155.58873987609076
Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; Transporte y almacenamiento; Alojamiento y servicios de comida,,175.52253989283054
Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; Transporte y almacenamiento; Alojamiento y servicios de comida,,188.3967821855963
"Comercio al por mayor y en comisión o por contrata; comercio al por menor (incluso el comercio al por menor de combustibles); comercio de vehículos automotores y motocicletas, sus partes, piezas y accesorios",2005.0,74.96960034588051
"Comercio al por mayor y en comisión o por contrata; comercio al por menor (incluso el comercio al por menor de combustibles); comercio de vehículos automotores y motocicletas, sus partes, piezas y accesorios",2006.0,77.67317584777506
"Comercio al por mayor y en comisión o por contrata; comercio al por menor (incluso el comercio al por menor de combustibles); comercio de vehículos automotores y motocicletas, sus partes, piezas y accesorios",2007.0,79.9467572405563
"Comercio al por mayor y en comisión o por contrata; comercio al por menor (incluso el comercio al por menor de combustibles); comercio de vehículos automotores y motocicletas, sus partes, piezas y accesorios",2008.0,81.92416575644769
"Comercio al por mayor y en comisión o por contrata; comercio al por menor (incluso el comercio al por menor de combustibles); comercio de vehículos automotores y motocicletas, sus partes, piezas y accesorios",2009.0,83.24530516431925
"Comercio al por mayor y en comisión o por contrata; comercio al por menor (incluso el comercio al por menor de combustibles); comercio de vehículos automotores y motocicletas, sus partes, piezas y accesorios",2010.0,83.20121689947725
"Comercio al por mayor y en comisión o por contrata; comercio al por menor (incluso el comercio al por menor de combustibles); comercio de vehículos automotores y motocicletas, sus partes, piezas y accesorios",2011.0,86.16536008372663
"Comercio al por mayor y en comisión o por contrata; comercio al por menor (incluso el comercio al por menor de combustibles); comercio de vehículos automotores y motocicletas, sus partes, piezas y accesorios",2012.0,85.25347374023457
"Comercio al por mayor y en comisión o por contrata; comercio al por menor (incluso el comercio al por menor de combustibles); comercio de vehículos automotores y motocicletas, sus partes, piezas y accesorios",2013.0,87.77079092759523
"Comercio al por mayor y en comisión o por contrata; comercio al por menor (incluso el comercio al por menor de combustibles); comercio de vehículos automotores y motocicletas, sus partes, piezas y accesorios",2014.0,89.6578618968386
"Comercio al por mayor y en comisión o por contrata; comercio al por menor (incluso el comercio al por menor de combustibles); comercio de vehículos automotores y motocicletas, sus partes, piezas y accesorios",2015.0,100.0
"Comercio al por mayor y en comisión o por contrata; comercio al por menor (incluso el comercio al por menor de combustibles); comercio de vehículos automotores y motocicletas, sus partes, piezas y accesorios",2016.0,112.6190437561854
"Comercio al por mayor y en comisión o por contrata; comercio al por menor (incluso el comercio al por menor de combustibles); comercio de vehículos automotores y motocicletas, sus partes, piezas y accesorios",2017.0,118.93993835736758
"Comercio al por mayor y en comisión o por contrata; comercio al por menor (incluso el comercio al por menor de combustibles); comercio de vehículos automotores y motocicletas, sus partes, piezas y accesorios",2018.0,123.3984799131379
"Comercio al por mayor y en comisión o por contrata; comercio al por menor (incluso el comercio al por menor de combustibles); comercio de vehículos automotores y motocicletas, sus partes, piezas y accesorios",2019.0,132.44644400083425
"Comercio al por mayor y en comisión o por contrata; comercio al por menor (incluso el comercio al por menor de combustibles); comercio de vehículos automotores y motocicletas, sus partes, piezas y accesorios",2020.0,139.89183226340222
"Comercio al por mayor y en comisión o por contrata; comercio al por menor (incluso el comercio al por menor de combustibles); comercio de vehículos automotores y motocicletas, sus partes, piezas y accesorios",2021.0,152.42607633911982
"Comercio al por mayor y en comisión o por contrata; comercio al por menor (incluso el comercio al por menor de combustibles); comercio de vehículos automotores y motocicletas, sus partes, piezas y accesorios",2022.0,174.89904277594974
"Comercio al por mayor y en comisión o por contrata; comercio al por menor (incluso el comercio al por menor de combustibles); comercio de vehículos automotores y motocicletas, sus partes, piezas y accesorios",,194.69268960794383
"Comercio al por mayor y en comisión o por contrata; comercio al por menor (incluso el comercio al por menor de combustibles); comercio de vehículos automotores y motocicletas, sus partes, piezas y accesorios",,208.34197705725092
Construcción,2005.0,48.359500805152976
Construcción,2006.0,52.577257905286146
Construcción,2007.0,57.657985285478496
Construcción,2008.0,64.36407136857645
Construcción,2009.0,71.97886695108642
Construcción,2010.0,74.35077906512186
Construcción,2011.0,81.0184314463043
Construcción,2012.0,89.64284921533373
Construcción,2013.0,96.38746484211366
Construcción,2014.0,101.76916596461668
Construcción,2015.0,100.0
Construcción,2016.0,106.98544698544698
Construcción,2017.0,109.4504897550376
Construcción,2018.0,111.95749363780176
Construcción,2019.0,116.78922226396867
Construcción,2020.0,120.38923753144135
Construcción,2021.0,122.4079534101708
Construcción,2022.0,132.00502684793784
Construcción,,151.4732595720588
Construcción,,164.956247109031
"Construcción de carreteras y vías de ferrocarril, de proyectos de servicio público y de otras obras de ingeniería civil",2005.0,68.46775471399144
"Construcción de carreteras y vías de ferrocarril, de proyectos de servicio público y de otras obras de ingeniería civil",2005.0,68.46775471399144
"Construcción de carreteras y vías de ferrocarril, de proyectos de servicio público y de otras obras de ingeniería civil",2006.0,75.18712046321141
"Construcción de carreteras y vías de ferrocarril, de proyectos de servicio público y de otras obras de ingeniería civil",2006.0,75.18712046321141
"Construcción de carreteras y vías de ferrocarril, de proyectos de servicio público y de otras obras de ingeniería civil",2007.0,80.70496402000244
"Construcción de carreteras y vías de ferrocarril, de proyectos de servicio público y de otras obras de ingeniería civil",2007.0,80.70496402000244
"Construcción de carreteras y vías de ferrocarril, de proyectos de servicio público y de otras obras de ingeniería civil",2008.0,87.46928746928747
"Construcción de carreteras y vías de ferrocarril, de proyectos de servicio público y de otras obras de ingeniería civil",2008.0,87.46928746928747
"Construcción de carreteras y vías de ferrocarril, de proyectos de servicio público y de otras obras de ingeniería civil",2009.0,94.77520016423733
"Construcción de carreteras y vías de ferrocarril, de proyectos de servicio público y de otras obras de ingeniería civil",2009.0,94.77520016423733
"Construcción de carreteras y vías de ferrocarril, de proyectos de servicio público y de otras obras de ingeniería civil",2010.0,92.4418008409394
"Construcción de carreteras y vías de ferrocarril, de proyectos de servicio público y de otras obras de ingeniería civil",2010.0,92.4418008409394
"Construcción de carreteras y vías de ferrocarril, de proyectos de servicio público y de otras obras de ingeniería civil",2011.0,98.55493956193764
"Construcción de carreteras y vías de ferrocarril, de proyectos de servicio público y de otras obras de ingeniería civil",2011.0,98.55493956193764
"Construcción de carreteras y vías de ferrocarril, de proyectos de servicio público y de otras obras de ingeniería civil",2012.0,101.26050420168067
"Construcción de carreteras y vías de ferrocarril, de proyectos de servicio público y de otras obras de ingeniería civil",2012.0,101.26050420168067
"Construcción de carreteras y vías de ferrocarril, de proyectos de servicio público y de otras obras de ingeniería civil",2013.0,102.02625787356759
"Construcción de carreteras y vías de ferrocarril, de proyectos de servicio público y de otras obras de ingeniería civil",2013.0,102.02625787356759
"Construcción de carreteras y vías de ferrocarril, de proyectos de servicio público y de otras obras de ingeniería civil",2014.0,103.58723347190559
"Construcción de carreteras y vías de ferrocarril, de proyectos de servicio público y de otras obras de ingeniería civil",2014.0,103.58723347190559
"Construcción de carreteras y vías de ferrocarril, de proyectos de servicio público y de otras obras de ingeniería civil",2015.0,100.0
"Construcción de carreteras y vías de ferrocarril, de proyectos de servicio público y de otras obras de ingeniería civil",2015.0,100.0
"Construcción de carreteras y vías de ferrocarril, de proyectos de servicio público y de otras obras de ingeniería civil",2016.0,101.61373612186935
"Construcción de carreteras y vías de ferrocarril, de proyectos de servicio público y de otras obras de ingeniería civil",2016.0,101.61373612186935
"Construcción de carreteras y vías de ferrocarril, de proyectos de servicio público y de otras obras de ingeniería civil",2017.0,103.52014541048166
"Construcción de carreteras y vías de ferrocarril, de proyectos de servicio público y de otras obras de ingeniería civil",2017.0,103.52014541048166
"Construcción de carreteras y vías de ferrocarril, de proyectos de servicio público y de otras obras de ingeniería civil",2018.0,105.2154476592574
"Construcción de carreteras y vías de ferrocarril, de proyectos de servicio público y de otras obras de ingeniería civil",2018.0,105.2154476592574
"Construcción de carreteras y vías de ferrocarril, de proyectos de servicio público y de otras obras de ingeniería civil",2019.0,109.84109589041095
"Construcción de carreteras y vías de ferrocarril, de proyectos de servicio público y de otras obras de ingeniería civil",2019.0,109.84109589041095
"Construcción de carreteras y vías de ferrocarril, de proyectos de servicio público y de otras obras de ingeniería civil",2020.0,115.56809631301729
"Construcción de carreteras y vías de ferrocarril, de proyectos de servicio público y de otras obras de ingeniería civil",2020.0,115.56809631301729
"Construcción de carreteras y vías de ferrocarril, de proyectos de servicio público y de otras obras de ingeniería civil",2021.0,120.4497483357688
"Construcción de carreteras y vías de ferrocarril, de proyectos de servicio público y de otras obras de ingeniería civil",2021.0,120.4497483357688
"Construcción de carreteras y vías de ferrocarril, de proyectos de servicio público y de otras obras de ingeniería civil",2022.0,132.9347918256593
"Construcción de carreteras y vías de ferrocarril, de proyectos de servicio público y de otras obras de ingeniería civil",2022.0,132.9347918256593
"Construcción de carreteras y vías de ferrocarril, de proyectos de servicio público y de otras obras de ingeniería civil",,151.4934057408844
"Construcción de carreteras y vías de ferrocarril, de proyectos de servicio público y de otras obras de ingeniería civil",,151.4934057408844
"Construcción de carreteras y vías de ferrocarril, de proyectos de servicio público y de otras obras de ingeniería civil",,159.19006577947593
"Construcción de carreteras y vías de ferrocarril, de proyectos de servicio público y de otras obras de ingeniería civil",,159.19006577947593
Construcción de edificaciones residenciales y no residenciales,2005.0,43.33352301826665
Construcción de edificaciones residenciales y no residenciales,2005.0,43.33352301826665
Construcción de edificaciones residenciales y no residenciales,2006.0,46.53063296279377
Construcción de edificaciones residenciales y no residenciales,2006.0,46.53063296279377
Construcción de edificaciones residenciales y no residenciales,2007.0,50.98481136697697
Construcción de edificaciones residenciales y no residenciales,2007.0,50.98481136697697
Construcción de edificaciones residenciales y no residenciales,2008.0,57.2923935799023
Construcción de edificaciones residenciales y no residenciales,2008.0,57.2923935799023
Construcción de edificaciones residenciales y no residenciales,2009.0,65.08242250492742
Construcción de edificaciones residenciales y no residenciales,2009.0,65.08242250492742
Construcción de edificaciones residenciales y no residenciales,2010.0,68.89040163376447
Construcción de edificaciones residenciales y no residenciales,2010.0,68.89040163376447
Construcción de edificaciones residenciales y no residenciales,2011.0,75.69900048434678
Construcción de edificaciones residenciales y no residenciales,2011.0,75.69900048434678
Construcción de edificaciones residenciales y no residenciales,2012.0,85.73092118943647
Construcción de edificaciones residenciales y no residenciales,2012.0,85.73092118943647
Construcción de edificaciones residenciales y no residenciales,2013.0,94.49024353350477
Construcción de edificaciones residenciales y no residenciales,2013.0,94.49024353350477
Construcción de edificaciones residenciales y no residenciales,2014.0,100.86590796635329
Construcción de edificaciones residenciales y no residenciales,2014.0,100.86590796635329
Construcción de edificaciones residenciales y no residenciales,2015.0,100.0
Construcción de edificaciones residenciales y no residenciales,2015.0,100.0
Construcción de edificaciones residenciales y no residenciales,2016.0,106.15244781545792
Construcción de edificaciones residenciales y no residenciales,2016.0,106.15244781545792
Construcción de edificaciones residenciales y no residenciales,2017.0,104.73231989424983
Construcción de edificaciones residenciales y no residenciales,2017.0,104.73231989424983
Construcción de edificaciones residenciales y no residenciales,2018.0,106.46091626334284
Construcción de edificaciones residenciales y no residenciales,2018.0,106.46091626334284
Construcción de edificaciones residenciales y no residenciales,2019.0,115.19861830742659
Construcción de edificaciones residenciales y no residenciales,2019.0,115.19861830742659
Construcción de edificaciones residenciales y no residenciales,2020.0,118.87155257663993
Construcción de edificaciones residenciales y no residenciales,2020.0,118.87155257663993
Construcción de edificaciones residenciales y no residenciales,2021.0,118.22474032105761
Construcción de edificaciones residenciales y no residenciales,2021.0,118.22474032105761
Construcción de edificaciones residenciales y no residenciales,2022.0,128.98171164772728
Construcción de edificaciones residenciales y no residenciales,2022.0,128.98171164772728
Construcción de edificaciones residenciales y no residenciales,,148.87384397539714
Construcción de edificaciones residenciales y no residenciales,,148.87384397539714
Construcción de edificaciones residenciales y no residenciales,,164.9862472786034
Construcción de edificaciones residenciales y no residenciales,,164.9862472786034
"Coquización, fabricación de productos de la refinación del petróleo y actividad de mezcla de combustibles; fabricación de sustancias y productos químicos; fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico; fabricación de productos de caucho y de plástico; fabricación de otros productos minerales no metálicos",2005.0,57.257973839061506
"Coquización, fabricación de productos de la refinación del petróleo y actividad de mezcla de combustibles; fabricación de sustancias y productos químicos; fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico; fabricación de productos de caucho y de plástico; fabricación de otros productos minerales no metálicos",2006.0,61.17248998757078
"Coquización, fabricación de productos de la refinación del petróleo y actividad de mezcla de combustibles; fabricación de sustancias y productos químicos; fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico; fabricación de productos de caucho y de plástico; fabricación de otros productos minerales no metálicos",2007.0,64.62174292079688
"Coquización, fabricación de productos de la refinación del petróleo y actividad de mezcla de combustibles; fabricación de sustancias y productos químicos; fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico; fabricación de productos de caucho y de plástico; fabricación de otros productos minerales no metálicos",2008.0,68.90502117362371
"Coquización, fabricación de productos de la refinación del petróleo y actividad de mezcla de combustibles; fabricación de sustancias y productos químicos; fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico; fabricación de productos de caucho y de plástico; fabricación de otros productos minerales no metálicos",2009.0,72.04488041730914
